narration_id,participant_id,video_id,start_frame,stop_frame,event_start_frame,time_to_event_frames,time_to_event_sec,start_timestamp,stop_timestamp,event_start_timestamp,cross,cross_class,look,look_class,action,action_class,designated_class,intersection_class,signalized_class,crossing_point,crossing,exp_start_point
video_0281_0_281_2204_obs1,0_281_2204,video_0281,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2204_obs2,0_281_2204,video_0281,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2204_obs3,0_281_2204,video_0281,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2204_obs4,0_281_2204,video_0281,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2204_obs5,0_281_2204,video_0281,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2204_obs6,0_281_2204,video_0281,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs0,0_281_2205,video_0281,85,99,129,30,1.0,00:02.8,00:03.3,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs1,0_281_2205,video_0281,75,89,129,40,1.3333333333333333,00:02.5,00:03.0,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs2,0_281_2205,video_0281,65,79,129,50,1.6666666666666667,00:02.2,00:02.6,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs3,0_281_2205,video_0281,55,69,129,60,2.0,00:01.8,00:02.3,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs4,0_281_2205,video_0281,45,59,129,70,2.333333333333333,00:01.5,00:02.0,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2205_obs5,0_281_2205,video_0281,35,49,129,80,2.6666666666666665,00:01.2,00:01.6,00:04.3,,0,,-1,,-1,,,,,,
video_0281_0_281_2207_obs0,0_281_2207,video_0281,37,51,81,30,1.0,00:01.2,00:01.7,00:02.7,,0,,-1,,-1,,,,,,
video_0281_0_281_2207_obs1,0_281_2207,video_0281,27,41,81,40,1.3333333333333333,00:00.9,00:01.4,00:02.7,,0,,-1,,-1,,,,,,
video_0281_0_281_2207_obs2,0_281_2207,video_0281,17,31,81,50,1.6666666666666667,00:00.6,00:01.0,00:02.7,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs0,0_281_2208,video_0281,195,209,239,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs1,0_281_2208,video_0281,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs2,0_281_2208,video_0281,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs3,0_281_2208,video_0281,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs4,0_281_2208,video_0281,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs5,0_281_2208,video_0281,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0281_0_281_2208_obs6,0_281_2208,video_0281,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0282_0_282_2210_obs0,0_282_2210,video_0282,178,192,222,30,1.0,00:05.9,00:06.4,00:07.4,,0,,-1,,-1,,,,,,
video_0282_0_282_2210_obs1,0_282_2210,video_0282,168,182,222,40,1.3333333333333333,00:05.6,00:06.1,00:07.4,,0,,-1,,-1,,,,,,
video_0282_0_282_2210_obs2,0_282_2210,video_0282,158,172,222,50,1.6666666666666667,00:05.3,00:05.7,00:07.4,,0,,-1,,-1,,,,,,
video_0282_0_282_2212_obs0,0_282_2212,video_0282,8,22,52,30,1.0,00:00.3,00:00.7,00:01.7,,0,,-1,,-1,,,,,,
video_0283_0_283_2221_obs0,0_283_2221,video_0283,34,48,78,30,1.0,00:01.1,00:01.6,00:02.6,,0,,-1,,-1,,,,,,
video_0283_0_283_2221_obs1,0_283_2221,video_0283,24,38,78,40,1.3333333333333333,00:00.8,00:01.3,00:02.6,,0,,-1,,-1,,,,,,
video_0283_0_283_2221_obs2,0_283_2221,video_0283,14,28,78,50,1.6666666666666667,00:00.5,00:00.9,00:02.6,,0,,-1,,-1,,,,,,
video_0283_0_283_2221_obs3,0_283_2221,video_0283,4,18,78,60,2.0,00:00.1,00:00.6,00:02.6,,0,,-1,,-1,,,,,,
video_0286_0_286_2226_obs0,0_286_2226,video_0286,37,51,81,30,1.0,00:01.2,00:01.7,00:02.7,,0,,-1,,-1,,,,,,
video_0286_0_286_2226_obs1,0_286_2226,video_0286,27,41,81,40,1.3333333333333333,00:00.9,00:01.4,00:02.7,,0,,-1,,-1,,,,,,
video_0286_0_286_2226_obs2,0_286_2226,video_0286,17,31,81,50,1.6666666666666667,00:00.6,00:01.0,00:02.7,,0,,-1,,-1,,,,,,
video_0286_0_286_2228b_obs0,0_286_2228b,video_0286,119,133,163,30,1.0,00:04.0,00:04.4,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs1,0_286_2228b,video_0286,109,123,163,40,1.3333333333333333,00:03.6,00:04.1,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs2,0_286_2228b,video_0286,99,113,163,50,1.6666666666666667,00:03.3,00:03.8,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs3,0_286_2228b,video_0286,89,103,163,60,2.0,00:03.0,00:03.4,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs4,0_286_2228b,video_0286,79,93,163,70,2.333333333333333,00:02.6,00:03.1,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs5,0_286_2228b,video_0286,69,83,163,80,2.6666666666666665,00:02.3,00:02.8,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2228b_obs6,0_286_2228b,video_0286,59,73,163,90,3.0,00:02.0,00:02.4,00:05.4,0.0,0,0.0,0,0.0,0,1.0,1.0,1.0,163.0,1.0,
video_0286_0_286_2230_obs0,0_286_2230,video_0286,62,76,106,30,1.0,00:02.1,00:02.5,00:03.5,,0,,-1,,-1,,,,,,
video_0286_0_286_2230_obs1,0_286_2230,video_0286,52,66,106,40,1.3333333333333333,00:01.7,00:02.2,00:03.5,,0,,-1,,-1,,,,,,
video_0286_0_286_2230_obs2,0_286_2230,video_0286,42,56,106,50,1.6666666666666667,00:01.4,00:01.9,00:03.5,,0,,-1,,-1,,,,,,
video_0286_0_286_2230_obs3,0_286_2230,video_0286,32,46,106,60,2.0,00:01.1,00:01.5,00:03.5,,0,,-1,,-1,,,,,,
video_0286_0_286_2230_obs4,0_286_2230,video_0286,22,36,106,70,2.333333333333333,00:00.7,00:01.2,00:03.5,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs0,0_286_2231,video_0286,225,239,269,30,1.0,00:07.5,00:08.0,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs1,0_286_2231,video_0286,215,229,269,40,1.3333333333333333,00:07.2,00:07.6,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs2,0_286_2231,video_0286,205,219,269,50,1.6666666666666667,00:06.8,00:07.3,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs3,0_286_2231,video_0286,195,209,269,60,2.0,00:06.5,00:07.0,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs4,0_286_2231,video_0286,185,199,269,70,2.333333333333333,00:06.2,00:06.6,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs5,0_286_2231,video_0286,175,189,269,80,2.6666666666666665,00:05.8,00:06.3,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2231_obs6,0_286_2231,video_0286,165,179,269,90,3.0,00:05.5,00:06.0,00:09.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs0,0_286_2232,video_0286,196,210,240,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs1,0_286_2232,video_0286,186,200,240,40,1.3333333333333333,00:06.2,00:06.7,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs2,0_286_2232,video_0286,176,190,240,50,1.6666666666666667,00:05.9,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs3,0_286_2232,video_0286,166,180,240,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs4,0_286_2232,video_0286,156,170,240,70,2.333333333333333,00:05.2,00:05.7,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs5,0_286_2232,video_0286,146,160,240,80,2.6666666666666665,00:04.9,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0286_0_286_2232_obs6,0_286_2232,video_0286,136,150,240,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248b_obs0,0_290_2248b,video_0290,53,67,97,30,1.0,00:01.8,00:02.2,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2248b_obs1,0_290_2248b,video_0290,43,57,97,40,1.3333333333333333,00:01.4,00:01.9,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2248b_obs2,0_290_2248b,video_0290,33,47,97,50,1.6666666666666667,00:01.1,00:01.6,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2248b_obs3,0_290_2248b,video_0290,23,37,97,60,2.0,00:00.8,00:01.2,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2248b_obs4,0_290_2248b,video_0290,13,27,97,70,2.333333333333333,00:00.4,00:00.9,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2248b_obs5,0_290_2248b,video_0290,3,17,97,80,2.6666666666666665,00:00.1,00:00.6,00:03.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,97.0,1.0,
video_0290_0_290_2242_obs0,0_290_2242,video_0290,74,88,118,30,1.0,00:02.5,00:02.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs1,0_290_2242,video_0290,64,78,118,40,1.3333333333333333,00:02.1,00:02.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs2,0_290_2242,video_0290,54,68,118,50,1.6666666666666667,00:01.8,00:02.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs3,0_290_2242,video_0290,44,58,118,60,2.0,00:01.5,00:01.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs4,0_290_2242,video_0290,34,48,118,70,2.333333333333333,00:01.1,00:01.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs5,0_290_2242,video_0290,24,38,118,80,2.6666666666666665,00:00.8,00:01.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2242_obs6,0_290_2242,video_0290,14,28,118,90,3.0,00:00.5,00:00.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2244b_obs0,0_290_2244b,video_0290,60,74,104,30,1.0,00:02.0,00:02.5,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs1,0_290_2244b,video_0290,50,64,104,40,1.3333333333333333,00:01.7,00:02.1,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs2,0_290_2244b,video_0290,40,54,104,50,1.6666666666666667,00:01.3,00:01.8,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs3,0_290_2244b,video_0290,30,44,104,60,2.0,00:01.0,00:01.5,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs4,0_290_2244b,video_0290,20,34,104,70,2.333333333333333,00:00.7,00:01.1,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs5,0_290_2244b,video_0290,10,24,104,80,2.6666666666666665,00:00.3,00:00.8,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_2244b_obs6,0_290_2244b,video_0290,0,14,104,90,3.0,00:00.0,00:00.5,00:03.5,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,104.0,1.0,
video_0290_0_290_57p_obs0,0_290_57p,video_0290,74,88,118,30,1.0,00:02.5,00:02.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs1,0_290_57p,video_0290,64,78,118,40,1.3333333333333333,00:02.1,00:02.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs2,0_290_57p,video_0290,54,68,118,50,1.6666666666666667,00:01.8,00:02.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs3,0_290_57p,video_0290,44,58,118,60,2.0,00:01.5,00:01.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs4,0_290_57p,video_0290,34,48,118,70,2.333333333333333,00:01.1,00:01.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs5,0_290_57p,video_0290,24,38,118,80,2.6666666666666665,00:00.8,00:01.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_57p_obs6,0_290_57p,video_0290,14,28,118,90,3.0,00:00.5,00:00.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs0,0_290_58p,video_0290,74,88,118,30,1.0,00:02.5,00:02.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs1,0_290_58p,video_0290,64,78,118,40,1.3333333333333333,00:02.1,00:02.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs2,0_290_58p,video_0290,54,68,118,50,1.6666666666666667,00:01.8,00:02.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs3,0_290_58p,video_0290,44,58,118,60,2.0,00:01.5,00:01.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs4,0_290_58p,video_0290,34,48,118,70,2.333333333333333,00:01.1,00:01.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs5,0_290_58p,video_0290,24,38,118,80,2.6666666666666665,00:00.8,00:01.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_58p_obs6,0_290_58p,video_0290,14,28,118,90,3.0,00:00.5,00:00.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs0,0_290_2245,video_0290,74,88,118,30,1.0,00:02.5,00:02.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs1,0_290_2245,video_0290,64,78,118,40,1.3333333333333333,00:02.1,00:02.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs2,0_290_2245,video_0290,54,68,118,50,1.6666666666666667,00:01.8,00:02.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs3,0_290_2245,video_0290,44,58,118,60,2.0,00:01.5,00:01.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs4,0_290_2245,video_0290,34,48,118,70,2.333333333333333,00:01.1,00:01.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs5,0_290_2245,video_0290,24,38,118,80,2.6666666666666665,00:00.8,00:01.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2245_obs6,0_290_2245,video_0290,14,28,118,90,3.0,00:00.5,00:00.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs0,0_290_2247,video_0290,74,88,118,30,1.0,00:02.5,00:02.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs1,0_290_2247,video_0290,64,78,118,40,1.3333333333333333,00:02.1,00:02.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs2,0_290_2247,video_0290,54,68,118,50,1.6666666666666667,00:01.8,00:02.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs3,0_290_2247,video_0290,44,58,118,60,2.0,00:01.5,00:01.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs4,0_290_2247,video_0290,34,48,118,70,2.333333333333333,00:01.1,00:01.6,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs5,0_290_2247,video_0290,24,38,118,80,2.6666666666666665,00:00.8,00:01.3,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2247_obs6,0_290_2247,video_0290,14,28,118,90,3.0,00:00.5,00:00.9,00:03.9,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs0,0_290_2248,video_0290,75,89,119,30,1.0,00:02.5,00:03.0,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs1,0_290_2248,video_0290,65,79,119,40,1.3333333333333333,00:02.2,00:02.6,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs2,0_290_2248,video_0290,55,69,119,50,1.6666666666666667,00:01.8,00:02.3,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs3,0_290_2248,video_0290,45,59,119,60,2.0,00:01.5,00:02.0,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs4,0_290_2248,video_0290,35,49,119,70,2.333333333333333,00:01.2,00:01.6,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs5,0_290_2248,video_0290,25,39,119,80,2.6666666666666665,00:00.8,00:01.3,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2248_obs6,0_290_2248,video_0290,15,29,119,90,3.0,00:00.5,00:01.0,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs0,0_290_2249,video_0290,75,89,119,30,1.0,00:02.5,00:03.0,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs1,0_290_2249,video_0290,65,79,119,40,1.3333333333333333,00:02.2,00:02.6,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs2,0_290_2249,video_0290,55,69,119,50,1.6666666666666667,00:01.8,00:02.3,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs3,0_290_2249,video_0290,45,59,119,60,2.0,00:01.5,00:02.0,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs4,0_290_2249,video_0290,35,49,119,70,2.333333333333333,00:01.2,00:01.6,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs5,0_290_2249,video_0290,25,39,119,80,2.6666666666666665,00:00.8,00:01.3,00:04.0,,0,,-1,,-1,,,,,,
video_0290_0_290_2249_obs6,0_290_2249,video_0290,15,29,119,90,3.0,00:00.5,00:01.0,00:04.0,,0,,-1,,-1,,,,,,
video_0293_0_293_2285b_obs0,0_293_2285b,video_0293,225,239,269,30,1.0,00:07.5,00:08.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs1,0_293_2285b,video_0293,215,229,269,40,1.3333333333333333,00:07.2,00:07.6,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs2,0_293_2285b,video_0293,205,219,269,50,1.6666666666666667,00:06.8,00:07.3,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs3,0_293_2285b,video_0293,195,209,269,60,2.0,00:06.5,00:07.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs4,0_293_2285b,video_0293,185,199,269,70,2.333333333333333,00:06.2,00:06.6,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs5,0_293_2285b,video_0293,175,189,269,80,2.6666666666666665,00:05.8,00:06.3,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2285b_obs6,0_293_2285b,video_0293,165,179,269,90,3.0,00:05.5,00:06.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs0,0_293_2276b,video_0293,225,239,269,30,1.0,00:07.5,00:08.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs1,0_293_2276b,video_0293,215,229,269,40,1.3333333333333333,00:07.2,00:07.6,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs2,0_293_2276b,video_0293,205,219,269,50,1.6666666666666667,00:06.8,00:07.3,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs3,0_293_2276b,video_0293,195,209,269,60,2.0,00:06.5,00:07.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs4,0_293_2276b,video_0293,185,199,269,70,2.333333333333333,00:06.2,00:06.6,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs5,0_293_2276b,video_0293,175,189,269,80,2.6666666666666665,00:05.8,00:06.3,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2276b_obs6,0_293_2276b,video_0293,165,179,269,90,3.0,00:05.5,00:06.0,00:09.0,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2284b_obs0,0_293_2284b,video_0293,126,140,170,30,1.0,00:04.2,00:04.7,00:05.7,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,170.0,1.0,
video_0293_0_293_2284b_obs1,0_293_2284b,video_0293,116,130,170,40,1.3333333333333333,00:03.9,00:04.3,00:05.7,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,170.0,1.0,
video_0293_0_293_2284b_obs2,0_293_2284b,video_0293,106,120,170,50,1.6666666666666667,00:03.5,00:04.0,00:05.7,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,170.0,1.0,
video_0293_0_293_2284b_obs3,0_293_2284b,video_0293,96,110,170,60,2.0,00:03.2,00:03.7,00:05.7,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,170.0,1.0,
video_0293_0_293_2284b_obs4,0_293_2284b,video_0293,86,100,170,70,2.333333333333333,00:02.9,00:03.3,00:05.7,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,170.0,1.0,
video_0293_0_293_2273b_obs0,0_293_2273b,video_0293,171,185,215,30,1.0,00:05.7,00:06.2,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2273b_obs1,0_293_2273b,video_0293,161,175,215,40,1.3333333333333333,00:05.4,00:05.8,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2273b_obs2,0_293_2273b,video_0293,151,165,215,50,1.6666666666666667,00:05.0,00:05.5,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2273b_obs3,0_293_2273b,video_0293,141,155,215,60,2.0,00:04.7,00:05.2,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2273b_obs4,0_293_2273b,video_0293,131,145,215,70,2.333333333333333,00:04.4,00:04.8,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2273b_obs5,0_293_2273b,video_0293,121,135,215,80,2.6666666666666665,00:04.0,00:04.5,00:07.2,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,215.0,1.0,
video_0293_0_293_2278_obs0,0_293_2278,video_0293,40,54,84,30,1.0,00:01.3,00:01.8,00:02.8,,0,,-1,,-1,,,,,,
video_0293_0_293_2278_obs1,0_293_2278,video_0293,30,44,84,40,1.3333333333333333,00:01.0,00:01.5,00:02.8,,0,,-1,,-1,,,,,,
video_0293_0_293_2278_obs2,0_293_2278,video_0293,20,34,84,50,1.6666666666666667,00:00.7,00:01.1,00:02.8,,0,,-1,,-1,,,,,,
video_0293_0_293_2278_obs3,0_293_2278,video_0293,10,24,84,60,2.0,00:00.3,00:00.8,00:02.8,,0,,-1,,-1,,,,,,
video_0293_0_293_2278_obs4,0_293_2278,video_0293,0,14,84,70,2.333333333333333,00:00.0,00:00.5,00:02.8,,0,,-1,,-1,,,,,,
video_0293_0_293_2280_obs0,0_293_2280,video_0293,52,66,96,30,1.0,00:01.7,00:02.2,00:03.2,,0,,-1,,-1,,,,,,
video_0293_0_293_2280_obs1,0_293_2280,video_0293,42,56,96,40,1.3333333333333333,00:01.4,00:01.9,00:03.2,,0,,-1,,-1,,,,,,
video_0293_0_293_2280_obs2,0_293_2280,video_0293,32,46,96,50,1.6666666666666667,00:01.1,00:01.5,00:03.2,,0,,-1,,-1,,,,,,
video_0293_0_293_2281b_obs0,0_293_2281b,video_0293,188,202,232,30,1.0,00:06.3,00:06.7,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs1,0_293_2281b,video_0293,178,192,232,40,1.3333333333333333,00:05.9,00:06.4,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs2,0_293_2281b,video_0293,168,182,232,50,1.6666666666666667,00:05.6,00:06.1,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs3,0_293_2281b,video_0293,158,172,232,60,2.0,00:05.3,00:05.7,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs4,0_293_2281b,video_0293,148,162,232,70,2.333333333333333,00:04.9,00:05.4,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs5,0_293_2281b,video_0293,138,152,232,80,2.6666666666666665,00:04.6,00:05.1,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2281b_obs6,0_293_2281b,video_0293,128,142,232,90,3.0,00:04.3,00:04.7,00:07.7,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0293_0_293_2282_obs0,0_293_2282,video_0293,225,239,269,30,1.0,00:07.5,00:08.0,00:09.0,,0,,-1,,-1,,,,,,
