video_id,frame,participant_id,x1,y1,x2,y2
set03/video_0001,9166,3_1_251,1355.08,715.0,1388.79,828.82
set03/video_0001,9167,3_1_251,1362.87,713.78,1397.85,830.17
set03/video_0001,9168,3_1_251,1370.67,712.56,1406.91,831.52
set03/video_0001,9169,3_1_251,1378.46,711.34,1415.97,832.87
set03/video_0001,9170,3_1_251,1386.25,710.12,1425.03,834.22
set03/video_0001,9171,3_1_251,1394.05,708.91,1434.1,835.57
set03/video_0001,9172,3_1_251,1401.84,707.69,1443.16,836.92
set03/video_0001,9173,3_1_251,1409.63,706.47,1452.22,838.27
set03/video_0001,9174,3_1_251,1417.43,705.25,1461.28,839.62
set03/video_0001,9175,3_1_251,1425.22,704.03,1470.34,840.97
set03/video_0001,9176,3_1_251,1436.0,702.49,1482.39,842.0
set03/video_0001,9177,3_1_251,1446.79,700.95,1494.44,843.03
set03/video_0001,9178,3_1_251,1457.57,699.41,1506.49,844.06
set03/video_0001,9179,3_1_251,1468.35,697.87,1518.54,845.09
set03/video_0001,9180,3_1_251,1479.14,696.33,1530.59,846.12
set03/video_0001,9181,3_1_251,1489.92,694.79,1542.65,847.15
set03/video_0001,9182,3_1_251,1500.71,693.25,1554.7,848.18
set03/video_0001,9183,3_1_251,1511.49,691.71,1566.75,849.21
set03/video_0001,9184,3_1_251,1522.27,690.17,1578.8,850.24
set03/video_0001,9185,3_1_251,1533.06,688.63,1590.85,851.27
set03/video_0001,9186,3_1_251,1543.84,687.09,1602.9,852.3
set03/video_0001,9187,3_1_251,1559.54,684.08,1619.98,854.1
set03/video_0001,9188,3_1_251,1575.25,681.06,1637.06,855.9
set03/video_0001,9189,3_1_251,1590.95,678.05,1654.14,857.7
set03/video_0001,9190,3_1_251,1606.66,675.03,1671.22,859.5
set03/video_0001,9191,3_1_251,1622.37,672.02,1688.3,861.3
set03/video_0001,9192,3_1_251,1638.07,669.01,1705.38,863.1
set03/video_0001,9193,3_1_251,1653.78,665.99,1722.46,864.9
set03/video_0001,9194,3_1_251,1669.48,662.98,1739.54,866.7
set03/video_0001,9195,3_1_251,1685.19,659.96,1756.62,868.5
set03/video_0001,9196,3_1_251,1700.89,656.95,1773.7,870.3
set03/video_0001,9197,3_1_251,1721.36,652.19,1794.17,870.67
set03/video_0001,9198,3_1_251,1741.83,647.43,1814.64,871.04
set03/video_0001,9199,3_1_251,1762.3,642.67,1835.11,871.41
set03/video_0001,9200,3_1_251,1782.78,637.91,1855.59,871.79
set03/video_0001,9201,3_1_251,1803.25,633.15,1876.06,872.16
set03/video_0001,9202,3_1_251,1823.72,628.39,1896.53,872.53
set03/video_0001,9203,3_1_251,1844.19,623.63,1917.0,872.9
set03/video_0001,9204,3_1_251,1873.8,623.63,1920.0,872.9
set03/video_0001,9148,3_1_260,444.28,715.49,472.56,815.81
set03/video_0001,9149,3_1_260,434.93,718.89,463.21,819.21
set03/video_0001,9150,3_1_260,430.89,717.61,459.17,817.94
set03/video_0001,9151,3_1_260,422.83,716.82,451.12,818.75
set03/video_0001,9152,3_1_260,414.78,716.04,443.06,819.55
set03/video_0001,9153,3_1_260,406.72,715.25,435.01,820.36
set03/video_0001,9154,3_1_260,398.67,714.47,426.95,821.16
set03/video_0001,9155,3_1_260,390.62,713.68,418.9,821.97
set03/video_0001,9156,3_1_260,382.56,712.89,410.85,822.78
set03/video_0001,9157,3_1_260,374.5,712.11,402.79,823.58
set03/video_0001,9158,3_1_260,366.45,711.32,394.74,824.39
set03/video_0001,9159,3_1_260,358.39,710.54,386.68,825.19
set03/video_0001,9160,3_1_260,350.34,709.75,378.63,826.0
set03/video_0001,9161,3_1_260,339.11,708.37,368.6,827.29
set03/video_0001,9162,3_1_260,327.88,707.0,358.56,828.58
set03/video_0001,9163,3_1_260,316.65,705.62,348.53,829.87
set03/video_0001,9164,3_1_260,305.42,704.24,338.5,831.16
set03/video_0001,9165,3_1_260,294.19,702.87,328.47,832.45
set03/video_0001,9166,3_1_260,282.96,701.49,318.43,833.74
set03/video_0001,9167,3_1_260,271.73,700.11,308.4,835.03
set03/video_0001,9168,3_1_260,260.5,698.73,298.37,836.32
set03/video_0001,9169,3_1_260,249.27,697.36,288.33,837.61
set03/video_0001,9170,3_1_260,238.04,695.98,278.3,838.9
set03/video_0001,9171,3_1_260,223.1,693.34,263.36,839.47
set03/video_0001,9172,3_1_260,208.16,690.69,248.42,840.04
set03/video_0001,9173,3_1_260,193.22,688.05,233.48,840.61
set03/video_0001,9174,3_1_260,178.28,685.4,218.54,841.18
set03/video_0001,9175,3_1_260,163.34,682.76,203.61,841.75
set03/video_0001,9176,3_1_260,148.41,680.12,188.67,842.32
set03/video_0001,9177,3_1_260,133.47,677.47,173.73,842.89
set03/video_0001,9178,3_1_260,118.53,674.83,158.79,843.46
set03/video_0001,9179,3_1_260,103.59,672.18,143.85,844.03
set03/video_0001,9180,3_1_260,88.65,669.54,128.91,844.6
set03/video_0001,9181,3_1_260,71.28,665.65,112.68,844.3
set03/video_0001,9182,3_1_260,53.91,661.75,96.45,844.0
set03/video_0001,9183,3_1_260,36.54,657.86,80.22,843.7
set03/video_0001,9184,3_1_260,19.17,653.96,63.99,843.4
set03/video_0001,9185,3_1_260,1.8,650.07,47.76,843.1
set03/video_0001,9186,3_1_260,0.0,646.18,31.53,842.8
set03/video_0001,7065,3_1_242,1326.1,721.77,1347.05,769.45
set03/video_0001,7066,3_1_242,1326.1,721.77,1347.05,769.45
set03/video_0001,7067,3_1_242,1326.1,721.77,1347.05,769.45
set03/video_0001,7068,3_1_242,1326.1,721.77,1347.05,769.45
set03/video_0001,7069,3_1_242,1325.69,721.61,1346.48,769.38
set03/video_0001,7070,3_1_242,1325.27,721.44,1345.92,769.3
set03/video_0001,7071,3_1_242,1324.86,721.28,1345.36,769.23
set03/video_0001,7072,3_1_242,1324.44,721.12,1344.79,769.15
set03/video_0001,7073,3_1_242,1324.03,720.95,1344.22,769.08
set03/video_0001,7074,3_1_242,1323.62,720.79,1343.66,769.0
set03/video_0001,7075,3_1_242,1323.2,720.63,1343.1,768.93
set03/video_0001,7076,3_1_242,1322.79,720.47,1342.53,768.85
set03/video_0001,7077,3_1_242,1322.37,720.3,1341.97,768.78
set03/video_0001,7078,3_1_242,1321.96,720.14,1341.4,768.7
set03/video_0001,7079,3_1_242,1321.43,720.15,1340.6,768.72
set03/video_0001,7080,3_1_242,1320.9,720.17,1339.8,768.73
set03/video_0001,7081,3_1_242,1320.37,720.18,1339.0,768.75
set03/video_0001,7082,3_1_242,1319.84,720.2,1338.2,768.76
set03/video_0001,7083,3_1_242,1319.31,720.21,1337.4,768.78
set03/video_0001,7084,3_1_242,1318.77,720.23,1336.6,768.79
set03/video_0001,7085,3_1_242,1318.24,720.25,1335.8,768.81
set03/video_0001,7086,3_1_242,1317.71,720.26,1335.0,768.82
set03/video_0001,7087,3_1_242,1317.18,720.27,1334.2,768.84
set03/video_0001,7088,3_1_242,1316.65,720.29,1333.4,768.85
set03/video_0001,7089,3_1_242,1316.65,719.69,1331.9,768.85
set03/video_0001,7090,3_1_242,1316.65,719.1,1330.4,768.85
set03/video_0001,7091,3_1_242,1316.65,719.1,1330.4,768.85
set03/video_0001,7092,3_1_242,1316.65,719.1,1330.4,768.85
set03/video_0001,7093,3_1_242,1316.65,719.1,1330.4,768.85
set03/video_0001,7094,3_1_242,1315.22,719.25,1329.11,769.08
set03/video_0001,7095,3_1_242,1313.8,719.41,1327.82,769.32
set03/video_0001,7096,3_1_242,1312.37,719.56,1326.53,769.55
set03/video_0001,7097,3_1_242,1310.94,719.72,1325.24,769.79
set03/video_0001,7098,3_1_242,1309.52,719.87,1323.95,770.02
set03/video_0001,7099,3_1_242,1308.09,720.02,1322.66,770.26
set03/video_0001,7100,3_1_242,1306.66,720.18,1321.38,770.49
set03/video_0001,7101,3_1_242,1305.24,720.33,1320.09,770.72
set03/video_0001,7102,3_1_242,1303.81,720.49,1318.8,770.96
set03/video_0001,7103,3_1_242,1302.39,720.64,1317.51,771.19
set03/video_0001,7104,3_1_242,1300.96,720.79,1316.22,771.43
set03/video_0001,7105,3_1_242,1299.53,720.95,1314.93,771.66
set03/video_0001,7106,3_1_242,1298.11,721.1,1313.64,771.9
set03/video_0001,7107,3_1_242,1296.68,721.26,1312.35,772.13
set03/video_0001,7108,3_1_242,1295.25,721.41,1311.06,772.36
set03/video_0001,7109,3_1_242,1293.83,721.56,1309.77,772.6
set03/video_0001,7110,3_1_242,1292.4,721.72,1308.48,772.83
set03/video_0001,7111,3_1_242,1290.97,721.87,1307.19,773.07
set03/video_0001,7112,3_1_242,1289.55,722.03,1305.91,773.3
set03/video_0001,7113,3_1_242,1288.12,722.18,1304.62,773.54
set03/video_0001,7114,3_1_242,1286.69,722.34,1303.33,773.77
set03/video_0001,7115,3_1_242,1285.27,722.49,1302.04,774.01
set03/video_0001,7116,3_1_242,1283.84,722.64,1300.75,774.24
set03/video_0001,7117,3_1_242,1282.41,722.8,1299.46,774.47
set03/video_0001,7118,3_1_242,1280.99,722.95,1298.17,774.71
set03/video_0001,7119,3_1_242,1279.56,723.11,1296.88,774.94
set03/video_0001,7120,3_1_242,1278.13,723.26,1295.59,775.18
set03/video_0001,7121,3_1_242,1276.71,723.41,1294.3,775.41
set03/video_0001,7122,3_1_242,1275.28,723.57,1293.01,775.65
set03/video_0001,7123,3_1_242,1273.86,723.72,1291.72,775.88
set03/video_0001,7124,3_1_242,1272.43,723.88,1290.44,776.11
set03/video_0001,7125,3_1_242,1271.0,724.03,1289.15,776.35
set03/video_0001,7126,3_1_242,1269.58,724.18,1287.86,776.58
set03/video_0001,7127,3_1_242,1268.15,724.34,1286.57,776.82
set03/video_0001,7128,3_1_242,1266.72,724.49,1285.28,777.05
set03/video_0001,7129,3_1_242,1265.3,724.65,1283.99,777.29
set03/video_0001,7130,3_1_242,1263.87,724.8,1282.7,777.52
set03/video_0001,7131,3_1_242,1263.87,724.8,1282.7,777.52
set03/video_0001,7132,3_1_242,1263.87,724.8,1282.7,777.52
set03/video_0001,7133,3_1_242,1263.87,724.8,1282.7,777.52
set03/video_0001,7134,3_1_242,1263.11,725.1,1281.93,777.82
set03/video_0001,7135,3_1_242,1262.34,725.4,1281.17,778.11
set03/video_0001,7136,3_1_242,1261.57,725.69,1280.4,778.41
set03/video_0001,7137,3_1_242,1260.81,725.99,1279.64,778.71
set03/video_0001,7138,3_1_242,1260.05,726.29,1278.88,779.0
set03/video_0001,7139,3_1_242,1259.28,726.59,1278.11,779.3
set03/video_0001,7140,3_1_242,1259.28,726.59,1275.81,778.87
set03/video_0001,7141,3_1_242,1259.28,726.59,1273.5,778.43
set03/video_0001,7142,3_1_242,1259.28,726.59,1271.2,778.0
set03/video_0001,7143,3_1_242,1256.84,726.59,1271.2,778.0
set03/video_0001,7144,3_1_242,1254.4,726.59,1271.2,778.0
set03/video_0001,7145,3_1_242,1252.17,726.53,1270.82,777.94
set03/video_0001,7146,3_1_242,1249.94,726.46,1270.45,777.87
set03/video_0001,7147,3_1_242,1247.71,726.4,1270.07,777.81
set03/video_0001,7148,3_1_242,1245.47,726.33,1269.7,777.75
set03/video_0001,7149,3_1_242,1245.47,726.33,1269.7,777.75
set03/video_0001,7150,3_1_242,1245.47,726.33,1269.7,777.75
set03/video_0001,7151,3_1_242,1245.47,726.33,1266.97,777.75
set03/video_0001,7152,3_1_242,1245.47,726.33,1264.23,777.75
set03/video_0001,7153,3_1_242,1245.47,726.33,1261.5,777.75
set03/video_0001,7154,3_1_242,1243.52,726.59,1259.54,778.0
set03/video_0001,7155,3_1_242,1241.56,726.84,1257.59,778.26
set03/video_0001,7156,3_1_242,1239.61,727.1,1255.63,778.51
set03/video_0001,7157,3_1_242,1238.64,727.76,1255.33,779.17
set03/video_0001,7158,3_1_242,1237.67,728.43,1255.02,779.84
set03/video_0001,7159,3_1_242,1236.7,729.09,1254.72,780.5
set03/video_0001,7160,3_1_242,1235.73,729.75,1254.42,781.16
set03/video_0001,7161,3_1_242,1234.76,730.41,1254.12,781.83
set03/video_0001,7162,3_1_242,1233.8,731.08,1253.81,782.49
set03/video_0001,7163,3_1_242,1232.83,731.74,1253.51,783.15
set03/video_0001,7164,3_1_242,1231.86,732.4,1253.21,783.81
set03/video_0001,7165,3_1_242,1230.89,733.07,1252.9,784.48
set03/video_0001,7166,3_1_242,1229.92,733.73,1252.6,785.14
set03/video_0001,7167,3_1_242,1229.92,733.73,1252.6,785.14
set03/video_0001,7168,3_1_242,1228.77,733.6,1249.45,785.01
set03/video_0001,7169,3_1_242,1227.62,733.47,1246.3,784.89
set03/video_0001,7170,3_1_242,1227.62,733.47,1243.7,784.89
set03/video_0001,7171,3_1_242,1226.8,733.46,1242.88,785.06
set03/video_0001,7172,3_1_242,1225.99,733.45,1242.07,785.23
set03/video_0001,7173,3_1_242,1225.17,733.44,1241.25,785.41
set03/video_0001,7174,3_1_242,1224.36,733.43,1240.44,785.58
set03/video_0001,7175,3_1_242,1223.54,733.42,1239.62,785.75
set03/video_0001,7176,3_1_242,1222.72,733.41,1238.8,785.92
set03/video_0001,7177,3_1_242,1221.91,733.4,1237.99,786.1
set03/video_0001,7178,3_1_242,1221.09,733.39,1237.17,786.27
set03/video_0001,7179,3_1_242,1220.28,733.38,1236.36,786.44
set03/video_0001,7180,3_1_242,1219.46,733.37,1235.54,786.61
set03/video_0001,7181,3_1_242,1218.64,733.36,1234.72,786.79
set03/video_0001,7182,3_1_242,1217.83,733.35,1233.91,786.96
set03/video_0001,7183,3_1_242,1217.01,733.34,1233.09,787.13
set03/video_0001,7184,3_1_242,1216.2,733.33,1232.28,787.3
set03/video_0001,7185,3_1_242,1215.38,733.32,1231.46,787.48
set03/video_0001,7186,3_1_242,1214.56,733.31,1230.64,787.65
set03/video_0001,7187,3_1_242,1213.75,733.3,1229.83,787.82
set03/video_0001,7188,3_1_242,1212.93,733.29,1229.01,787.99
set03/video_0001,7189,3_1_242,1212.12,733.28,1228.2,788.17
set03/video_0001,7190,3_1_242,1211.3,733.27,1227.38,788.34
set03/video_0001,7191,3_1_242,1210.48,733.26,1226.56,788.51
set03/video_0001,7192,3_1_242,1209.67,733.25,1225.75,788.68
set03/video_0001,7193,3_1_242,1208.85,733.24,1224.93,788.86
set03/video_0001,7194,3_1_242,1208.04,733.23,1224.12,789.03
set03/video_0001,7195,3_1_242,1207.22,733.22,1223.3,789.2
set03/video_0001,7196,3_1_242,1203.65,733.2,1223.6,790.22
set03/video_0001,7197,3_1_242,1200.34,732.85,1225.25,790.09
set03/video_0001,7198,3_1_242,1197.03,732.5,1226.9,789.96
set03/video_0001,7199,3_1_242,1197.44,732.05,1226.45,789.96
set03/video_0001,7200,3_1_242,1197.84,731.6,1226.0,789.96
set03/video_0001,7201,3_1_242,1198.25,731.15,1225.55,789.96
set03/video_0001,7202,3_1_242,1198.66,730.7,1225.1,789.96
set03/video_0001,7203,3_1_242,1199.07,730.25,1224.65,789.96
set03/video_0001,7204,3_1_242,1199.47,729.8,1224.2,789.96
set03/video_0001,7205,3_1_242,1199.88,729.35,1223.75,789.96
set03/video_0001,7206,3_1_242,1200.29,728.9,1223.3,789.96
set03/video_0001,7207,3_1_242,1200.69,728.45,1222.85,789.96
set03/video_0001,7208,3_1_242,1201.1,728.0,1222.4,789.96
set03/video_0001,7209,3_1_242,1200.69,727.97,1222.35,789.94
set03/video_0001,7210,3_1_242,1200.28,727.95,1222.3,789.91
set03/video_0001,7211,3_1_242,1199.87,727.92,1222.25,789.88
set03/video_0001,7212,3_1_242,1199.46,727.9,1222.2,789.86
set03/video_0001,7213,3_1_242,1199.05,727.87,1222.14,789.84
set03/video_0001,7214,3_1_242,1198.64,727.84,1222.09,789.81
set03/video_0001,7215,3_1_242,1198.23,727.82,1222.04,789.79
set03/video_0001,7216,3_1_242,1197.82,727.79,1221.99,789.76
set03/video_0001,7217,3_1_242,1197.41,727.77,1221.94,789.74
set03/video_0001,7218,3_1_242,1197.0,727.74,1221.89,789.71
set03/video_0001,7219,3_1_242,1197.0,727.74,1221.89,789.71
set03/video_0001,7220,3_1_242,1197.0,727.74,1221.89,789.71
set03/video_0001,7221,3_1_242,1197.0,727.74,1219.93,789.71
set03/video_0001,7222,3_1_242,1197.0,727.74,1217.96,789.71
set03/video_0001,7223,3_1_242,1197.0,727.74,1216.0,789.71
set03/video_0001,7224,3_1_242,1196.56,727.66,1215.56,789.85
set03/video_0001,7225,3_1_242,1196.12,727.57,1215.12,789.98
set03/video_0001,7226,3_1_242,1195.67,727.49,1214.67,790.12
set03/video_0001,7227,3_1_242,1195.23,727.4,1214.23,790.26
set03/video_0001,7228,3_1_242,1194.79,727.32,1213.79,790.39
set03/video_0001,7229,3_1_242,1194.35,727.23,1213.35,790.53
set03/video_0001,7230,3_1_242,1193.91,727.15,1212.91,790.66
set03/video_0001,7231,3_1_242,1193.46,727.06,1212.46,790.8
set03/video_0001,7232,3_1_242,1193.02,726.98,1212.02,790.94
set03/video_0001,7233,3_1_242,1192.58,726.89,1211.58,791.07
set03/video_0001,7234,3_1_242,1192.14,726.81,1211.14,791.21
set03/video_0001,7235,3_1_242,1191.7,726.72,1210.7,791.35
set03/video_0001,7236,3_1_242,1191.25,726.64,1210.25,791.48
set03/video_0001,7237,3_1_242,1190.81,726.55,1209.81,791.62
set03/video_0001,7238,3_1_242,1190.37,726.47,1209.37,791.75
set03/video_0001,7239,3_1_242,1189.93,726.39,1208.93,791.89
set03/video_0001,7240,3_1_242,1189.49,726.3,1208.49,792.03
set03/video_0001,7241,3_1_242,1189.04,726.22,1208.04,792.16
set03/video_0001,7242,3_1_242,1188.6,726.13,1207.6,792.3
set03/video_0001,7243,3_1_242,1188.16,726.05,1207.16,792.44
set03/video_0001,7244,3_1_242,1187.72,725.96,1206.72,792.57
set03/video_0001,7245,3_1_242,1187.28,725.88,1206.28,792.71
set03/video_0001,7246,3_1_242,1186.83,725.79,1205.83,792.85
set03/video_0001,7247,3_1_242,1186.39,725.71,1205.39,792.98
set03/video_0001,7248,3_1_242,1185.95,725.62,1204.95,793.12
set03/video_0001,7249,3_1_242,1185.51,725.54,1204.51,793.25
set03/video_0001,7250,3_1_242,1185.07,725.45,1204.07,793.39
set03/video_0001,7251,3_1_242,1184.62,725.37,1203.62,793.53
set03/video_0001,7252,3_1_242,1184.18,725.28,1203.18,793.66
set03/video_0001,7253,3_1_242,1183.74,725.2,1202.74,793.8
set03/video_0001,7254,3_1_242,1171.5,724.5,1207.8,798.64
set03/video_0001,7255,3_1_242,1171.5,724.5,1207.8,798.64
set03/video_0001,7256,3_1_242,1172.39,724.5,1207.58,798.9
set03/video_0001,7257,3_1_242,1173.28,724.5,1207.36,799.15
set03/video_0001,7258,3_1_242,1174.17,724.5,1207.14,799.41
set03/video_0001,7259,3_1_242,1175.06,724.5,1206.92,799.66
set03/video_0001,7260,3_1_242,1175.95,724.5,1206.7,799.92
set03/video_0001,7261,3_1_242,1176.84,724.5,1206.48,800.18
set03/video_0001,7262,3_1_242,1177.73,724.5,1206.26,800.43
set03/video_0001,7263,3_1_242,1178.62,724.5,1206.04,800.69
set03/video_0001,7264,3_1_242,1179.51,724.5,1205.82,800.94
set03/video_0001,7265,3_1_242,1180.4,724.5,1205.6,801.2
set03/video_0001,7266,3_1_242,1179.59,724.5,1205.6,801.63
set03/video_0001,7267,3_1_242,1178.78,724.5,1205.6,802.06
set03/video_0001,7268,3_1_242,1177.97,724.5,1205.6,802.49
set03/video_0001,7269,3_1_242,1177.16,724.5,1205.6,802.92
set03/video_0001,7270,3_1_242,1176.35,724.5,1205.6,803.35
set03/video_0001,7271,3_1_242,1175.54,724.5,1205.6,803.78
set03/video_0001,7272,3_1_242,1174.73,724.5,1205.6,804.21
set03/video_0001,7273,3_1_242,1173.92,724.5,1205.6,804.64
set03/video_0001,7274,3_1_242,1173.11,724.5,1205.6,805.07
set03/video_0001,7275,3_1_242,1172.3,724.5,1205.6,805.5
set03/video_0001,7276,3_1_242,1173.37,724.38,1206.31,805.83
set03/video_0001,7277,3_1_242,1174.44,724.26,1207.02,806.16
set03/video_0001,7278,3_1_242,1175.51,724.14,1207.73,806.49
set03/video_0001,7279,3_1_242,1176.58,724.02,1208.44,806.82
set03/video_0001,7280,3_1_242,1177.65,723.9,1209.15,807.15
set03/video_0001,7281,3_1_242,1178.73,723.78,1209.86,807.49
set03/video_0001,7282,3_1_242,1179.8,723.66,1210.57,807.82
set03/video_0001,7283,3_1_242,1180.87,723.54,1211.28,808.15
set03/video_0001,7284,3_1_242,1181.94,723.42,1211.99,808.48
set03/video_0001,7285,3_1_242,1183.01,723.3,1212.7,808.81
set03/video_0001,7286,3_1_242,1183.78,724.24,1213.87,810.26
set03/video_0001,7287,3_1_242,1184.54,725.18,1215.04,811.72
set03/video_0001,7288,3_1_242,1185.3,726.12,1216.21,813.17
set03/video_0001,7289,3_1_242,1186.07,727.06,1217.38,814.63
set03/video_0001,7290,3_1_242,1186.84,728.0,1218.55,816.08
set03/video_0001,7291,3_1_242,1187.6,728.94,1219.72,817.53
set03/video_0001,7292,3_1_242,1186.6,725.91,1219.13,815.02
set03/video_0001,7293,3_1_242,1187.96,728.18,1220.89,817.8
set03/video_0001,7294,3_1_242,1189.31,730.44,1222.64,820.57
set03/video_0001,7295,3_1_242,1190.66,732.7,1224.4,823.35
set03/video_0001,7296,3_1_242,1192.49,734.46,1225.55,826.08
set03/video_0001,7297,3_1_242,1194.32,736.22,1226.7,828.81
set03/video_0001,7298,3_1_242,1196.15,737.98,1227.85,831.54
set03/video_0001,7299,3_1_242,1198.61,736.38,1229.63,830.92
set03/video_0001,7300,3_1_242,1201.07,734.78,1231.41,830.29
set03/video_0001,7301,3_1_242,1203.52,733.19,1233.18,829.67
set03/video_0001,7302,3_1_242,1205.98,731.59,1234.96,829.04
set03/video_0001,7303,3_1_242,1208.44,729.99,1236.74,828.42
set03/video_0001,7304,3_1_242,1210.9,728.4,1238.52,827.79
set03/video_0001,7305,3_1_242,1213.36,726.8,1240.3,827.17
set03/video_0001,7306,3_1_242,1214.61,726.27,1242.62,827.45
set03/video_0001,7307,3_1_242,1215.86,725.74,1244.94,827.73
set03/video_0001,7308,3_1_242,1217.11,725.21,1247.26,828.01
set03/video_0001,7309,3_1_242,1218.36,724.68,1249.58,828.29
set03/video_0001,7310,3_1_242,1219.61,724.15,1251.9,828.57
set03/video_0001,7311,3_1_242,1220.86,723.62,1254.22,828.86
set03/video_0001,7312,3_1_242,1222.11,723.09,1256.54,829.14
set03/video_0001,7313,3_1_242,1223.36,722.56,1258.86,829.42
set03/video_0001,7314,3_1_242,1224.61,722.03,1261.18,829.7
set03/video_0001,7315,3_1_242,1225.86,721.5,1263.5,829.98
set03/video_0001,7316,3_1_242,1228.93,721.06,1266.57,830.96
set03/video_0001,7317,3_1_242,1232.0,720.61,1269.64,831.95
set03/video_0001,7318,3_1_242,1235.08,720.17,1272.72,832.93
set03/video_0001,7319,3_1_242,1238.15,719.72,1275.79,833.91
set03/video_0001,7320,3_1_242,1241.22,719.28,1278.86,834.9
set03/video_0001,7321,3_1_242,1244.29,718.83,1281.93,835.88
set03/video_0001,7322,3_1_242,1247.36,718.39,1285.0,836.87
set03/video_0001,7323,3_1_242,1250.43,717.94,1288.07,837.85
set03/video_0001,7324,3_1_242,1253.51,717.5,1291.15,838.83
set03/video_0001,7325,3_1_242,1256.58,717.05,1294.22,839.82
set03/video_0001,7326,3_1_242,1259.65,716.61,1297.29,840.8
set03/video_0001,7327,3_1_242,1264.0,716.16,1301.64,841.78
set03/video_0001,7328,3_1_242,1268.36,715.72,1306.0,842.77
set03/video_0001,7329,3_1_242,1272.71,715.27,1310.35,843.75
set03/video_0001,7330,3_1_242,1277.06,714.83,1314.7,844.73
set03/video_0001,7331,3_1_242,1281.42,714.38,1319.06,845.72
set03/video_0001,7332,3_1_242,1285.77,713.94,1323.41,846.7
set03/video_0001,7333,3_1_242,1290.12,713.49,1327.76,847.68
set03/video_0001,7334,3_1_242,1294.48,713.05,1332.12,848.67
set03/video_0001,7335,3_1_242,1298.83,712.6,1336.47,849.65
set03/video_0001,7336,3_1_242,1302.73,711.52,1341.2,851.84
set03/video_0001,7337,3_1_242,1309.24,709.39,1348.54,852.98
set03/video_0001,7338,3_1_242,1315.76,707.26,1355.88,854.12
set03/video_0001,7339,3_1_242,1322.27,705.13,1363.22,855.26
set03/video_0001,7340,3_1_242,1328.79,703.0,1370.56,856.4
set03/video_0001,7341,3_1_242,1335.3,700.88,1377.9,857.54
set03/video_0001,7342,3_1_242,1341.81,698.75,1385.25,858.68
set03/video_0001,7343,3_1_242,1348.33,696.62,1392.59,859.82
set03/video_0001,7344,3_1_242,1354.84,694.49,1399.93,860.96
set03/video_0001,7345,3_1_242,1361.36,692.36,1407.27,862.1
set03/video_0001,7346,3_1_242,1367.87,690.23,1414.61,863.24
set03/video_0001,7347,3_1_242,1377.33,688.9,1424.9,865.18
set03/video_0001,7348,3_1_242,1386.79,687.58,1435.19,867.13
set03/video_0001,7349,3_1_242,1396.26,686.25,1445.47,869.07
set03/video_0001,7350,3_1_242,1405.72,684.93,1455.76,871.02
set03/video_0001,7351,3_1_242,1415.18,683.6,1466.05,872.96
set03/video_0001,7352,3_1_242,1424.64,682.28,1476.34,874.91
set03/video_0001,7353,3_1_242,1434.11,680.95,1486.62,876.85
set03/video_0001,7354,3_1_242,1443.57,679.63,1496.91,878.8
set03/video_0001,7355,3_1_242,1453.03,678.3,1507.2,880.74
set03/video_0001,7356,3_1_242,1467.62,676.19,1523.57,884.87
set03/video_0001,7357,3_1_242,1482.22,674.08,1539.94,888.99
set03/video_0001,7358,3_1_242,1496.82,671.97,1556.31,893.12
set03/video_0001,7359,3_1_242,1511.41,669.86,1572.68,897.24
set03/video_0001,7360,3_1_242,1526.01,667.75,1589.05,901.37
set03/video_0001,7361,3_1_242,1540.6,665.64,1605.42,905.49
set03/video_0001,7362,3_1_242,1555.19,663.53,1621.79,909.62
set03/video_0001,7363,3_1_242,1569.79,661.42,1638.16,913.74
set03/video_0001,7364,3_1_242,1584.38,659.31,1654.53,917.87
set03/video_0001,7365,3_1_242,1598.98,657.2,1670.9,921.99
set03/video_0001,7366,3_1_242,1621.47,652.54,1694.47,926.43
set03/video_0001,7367,3_1_242,1643.96,647.89,1718.03,930.87
set03/video_0001,7368,3_1_242,1666.45,643.23,1741.6,935.31
set03/video_0001,7369,3_1_242,1688.94,638.58,1765.17,939.75
set03/video_0001,7370,3_1_242,1711.44,633.92,1788.73,944.2
set03/video_0001,7371,3_1_242,1733.93,629.27,1812.3,948.64
set03/video_0001,7372,3_1_242,1756.42,624.61,1835.87,953.08
set03/video_0001,7373,3_1_242,1778.91,619.96,1859.43,957.52
set03/video_0001,7374,3_1_242,1801.4,615.3,1883.0,961.96
set03/video_0001,7375,3_1_242,1824.9,615.3,1905.3,968.9
set03/video_0001,7376,3_1_242,1851.6,605.6,1920.0,968.9
set03/video_0001,7377,3_1_242,1882.1,605.6,1920.0,968.9
set03/video_0001,16229,3_1_269,1025.0,740.98,1040.0,779.9
set03/video_0001,16230,3_1_269,1024.98,741.02,1040.01,780.04
set03/video_0001,16231,3_1_269,1024.96,741.07,1040.02,780.19
set03/video_0001,16232,3_1_269,1024.94,741.11,1040.03,780.33
set03/video_0001,16233,3_1_269,1024.92,741.16,1040.04,780.48
set03/video_0001,16234,3_1_269,1024.89,741.2,1040.06,780.62
set03/video_0001,16235,3_1_269,1024.87,741.25,1040.07,780.77
set03/video_0001,16236,3_1_269,1024.85,741.29,1040.08,780.91
set03/video_0001,16237,3_1_269,1024.83,741.34,1040.09,781.06
set03/video_0001,16238,3_1_269,1024.81,741.38,1040.1,781.2
