narration_id,participant_id,video_id,start_frame,stop_frame,event_start_frame,time_to_event_frames,time_to_event_sec,start_timestamp,stop_timestamp,event_start_timestamp,cross,cross_class,look,look_class,action,action_class,intersection_class,signalized_class
set04/video_0013_4_13_1648_obs2,4_13_1648,set04/video_0013,12487,12501,12571,70,2.333333333333333,06:56.2,06:56.7,06:59.0,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1648_obs3,4_13_1648,set04/video_0013,12497,12511,12571,60,2.0,06:56.6,06:57.0,06:59.0,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1648_obs4,4_13_1648,set04/video_0013,12507,12521,12571,50,1.6666666666666667,06:56.9,06:57.4,06:59.0,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1648_obs5,4_13_1648,set04/video_0013,12517,12531,12571,40,1.3333333333333333,06:57.2,06:57.7,06:59.0,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1648_obs6,4_13_1648,set04/video_0013,12527,12541,12571,30,1.0,06:57.6,06:58.0,06:59.0,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs0,4_13_1649,set04/video_0013,12486,12500,12590,90,3.0,06:56.2,06:56.7,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs1,4_13_1649,set04/video_0013,12496,12510,12590,80,2.6666666666666665,06:56.5,06:57.0,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs2,4_13_1649,set04/video_0013,12506,12520,12590,70,2.333333333333333,06:56.9,06:57.3,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs3,4_13_1649,set04/video_0013,12516,12530,12590,60,2.0,06:57.2,06:57.7,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs4,4_13_1649,set04/video_0013,12526,12540,12590,50,1.6666666666666667,06:57.5,06:58.0,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs5,4_13_1649,set04/video_0013,12536,12550,12590,40,1.3333333333333333,06:57.9,06:58.3,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1649_obs6,4_13_1649,set04/video_0013,12546,12560,12590,30,1.0,06:58.2,06:58.7,06:59.7,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1638_obs0,4_13_1638,set04/video_0013,1741,1755,1845,90,3.0,00:58.0,00:58.5,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs1,4_13_1638,set04/video_0013,1751,1765,1845,80,2.6666666666666665,00:58.4,00:58.8,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs2,4_13_1638,set04/video_0013,1761,1775,1845,70,2.333333333333333,00:58.7,00:59.2,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs3,4_13_1638,set04/video_0013,1771,1785,1845,60,2.0,00:59.0,00:59.5,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs4,4_13_1638,set04/video_0013,1781,1795,1845,50,1.6666666666666667,00:59.4,00:59.8,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs5,4_13_1638,set04/video_0013,1791,1805,1845,40,1.3333333333333333,00:59.7,01:00.2,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1638_obs6,4_13_1638,set04/video_0013,1801,1815,1845,30,1.0,01:00.0,01:00.5,01:01.5,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1639_obs0,4_13_1639,set04/video_0013,2403,2417,2507,90,3.0,01:20.1,01:20.6,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs1,4_13_1639,set04/video_0013,2413,2427,2507,80,2.6666666666666665,01:20.4,01:20.9,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs2,4_13_1639,set04/video_0013,2423,2437,2507,70,2.333333333333333,01:20.8,01:21.2,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs3,4_13_1639,set04/video_0013,2433,2447,2507,60,2.0,01:21.1,01:21.6,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs4,4_13_1639,set04/video_0013,2443,2457,2507,50,1.6666666666666667,01:21.4,01:21.9,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs5,4_13_1639,set04/video_0013,2453,2467,2507,40,1.3333333333333333,01:21.8,01:22.2,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1639_obs6,4_13_1639,set04/video_0013,2463,2477,2507,30,1.0,01:22.1,01:22.6,01:23.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1640_obs0,4_13_1640,set04/video_0013,2405,2419,2509,90,3.0,01:20.2,01:20.6,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs1,4_13_1640,set04/video_0013,2415,2429,2509,80,2.6666666666666665,01:20.5,01:21.0,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs2,4_13_1640,set04/video_0013,2425,2439,2509,70,2.333333333333333,01:20.8,01:21.3,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs3,4_13_1640,set04/video_0013,2435,2449,2509,60,2.0,01:21.2,01:21.6,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs4,4_13_1640,set04/video_0013,2445,2459,2509,50,1.6666666666666667,01:21.5,01:22.0,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs5,4_13_1640,set04/video_0013,2455,2469,2509,40,1.3333333333333333,01:21.8,01:22.3,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1640_obs6,4_13_1640,set04/video_0013,2465,2479,2509,30,1.0,01:22.2,01:22.6,01:23.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1642_obs0,4_13_1642,set04/video_0013,6315,6329,6419,90,3.0,03:30.5,03:31.0,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs1,4_13_1642,set04/video_0013,6325,6339,6419,80,2.6666666666666665,03:30.8,03:31.3,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs2,4_13_1642,set04/video_0013,6335,6349,6419,70,2.333333333333333,03:31.2,03:31.6,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs3,4_13_1642,set04/video_0013,6345,6359,6419,60,2.0,03:31.5,03:32.0,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs4,4_13_1642,set04/video_0013,6355,6369,6419,50,1.6666666666666667,03:31.8,03:32.3,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs5,4_13_1642,set04/video_0013,6365,6379,6419,40,1.3333333333333333,03:32.2,03:32.6,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1642_obs6,4_13_1642,set04/video_0013,6375,6389,6419,30,1.0,03:32.5,03:33.0,03:34.0,0,0,1,1,0,0,4,3
set04/video_0013_4_13_1650_obs0,4_13_1650,set04/video_0013,12493,12507,12597,90,3.0,06:56.4,06:56.9,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs1,4_13_1650,set04/video_0013,12503,12517,12597,80,2.6666666666666665,06:56.8,06:57.2,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs2,4_13_1650,set04/video_0013,12513,12527,12597,70,2.333333333333333,06:57.1,06:57.6,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs3,4_13_1650,set04/video_0013,12523,12537,12597,60,2.0,06:57.4,06:57.9,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs4,4_13_1650,set04/video_0013,12533,12547,12597,50,1.6666666666666667,06:57.8,06:58.2,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs5,4_13_1650,set04/video_0013,12543,12557,12597,40,1.3333333333333333,06:58.1,06:58.6,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1650_obs6,4_13_1650,set04/video_0013,12553,12567,12597,30,1.0,06:58.4,06:58.9,06:59.9,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs0,4_13_1651,set04/video_0013,12491,12505,12595,90,3.0,06:56.4,06:56.8,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs1,4_13_1651,set04/video_0013,12501,12515,12595,80,2.6666666666666665,06:56.7,06:57.2,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs2,4_13_1651,set04/video_0013,12511,12525,12595,70,2.333333333333333,06:57.0,06:57.5,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs3,4_13_1651,set04/video_0013,12521,12535,12595,60,2.0,06:57.4,06:57.8,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs4,4_13_1651,set04/video_0013,12531,12545,12595,50,1.6666666666666667,06:57.7,06:58.2,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs5,4_13_1651,set04/video_0013,12541,12555,12595,40,1.3333333333333333,06:58.0,06:58.5,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1651_obs6,4_13_1651,set04/video_0013,12551,12565,12595,30,1.0,06:58.4,06:58.8,06:59.8,0,0,0,0,0,0,4,3
set04/video_0013_4_13_1652_obs0,4_13_1652,set04/video_0013,12524,12538,12584,46,1.5333333333333334,06:57.5,06:57.9,06:59.5,0,0,0,0,1,1,4,3
set04/video_0013_4_13_1652_obs1,4_13_1652,set04/video_0013,12534,12548,12584,36,1.2,06:57.8,06:58.3,06:59.5,0,0,0,0,1,1,4,3
set04/video_0013_4_13_1653_obs0,4_13_1653,set04/video_0013,14015,14029,14119,90,3.0,07:47.2,07:47.6,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs1,4_13_1653,set04/video_0013,14025,14039,14119,80,2.6666666666666665,07:47.5,07:48.0,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs2,4_13_1653,set04/video_0013,14035,14049,14119,70,2.333333333333333,07:47.8,07:48.3,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs3,4_13_1653,set04/video_0013,14045,14059,14119,60,2.0,07:48.2,07:48.6,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs4,4_13_1653,set04/video_0013,14055,14069,14119,50,1.6666666666666667,07:48.5,07:49.0,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs5,4_13_1653,set04/video_0013,14065,14079,14119,40,1.3333333333333333,07:48.8,07:49.3,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1653_obs6,4_13_1653,set04/video_0013,14075,14089,14119,30,1.0,07:49.2,07:49.6,07:50.6,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs0,4_13_1654,set04/video_0013,14008,14022,14112,90,3.0,07:46.9,07:47.4,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs1,4_13_1654,set04/video_0013,14018,14032,14112,80,2.6666666666666665,07:47.3,07:47.7,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs2,4_13_1654,set04/video_0013,14028,14042,14112,70,2.333333333333333,07:47.6,07:48.1,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs3,4_13_1654,set04/video_0013,14038,14052,14112,60,2.0,07:47.9,07:48.4,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs4,4_13_1654,set04/video_0013,14048,14062,14112,50,1.6666666666666667,07:48.3,07:48.7,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs5,4_13_1654,set04/video_0013,14058,14072,14112,40,1.3333333333333333,07:48.6,07:49.1,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1654_obs6,4_13_1654,set04/video_0013,14068,14082,14112,30,1.0,07:48.9,07:49.4,07:50.4,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs0,4_13_1655,set04/video_0013,14006,14020,14110,90,3.0,07:46.9,07:47.3,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs1,4_13_1655,set04/video_0013,14016,14030,14110,80,2.6666666666666665,07:47.2,07:47.7,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs2,4_13_1655,set04/video_0013,14026,14040,14110,70,2.333333333333333,07:47.5,07:48.0,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs3,4_13_1655,set04/video_0013,14036,14050,14110,60,2.0,07:47.9,07:48.3,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs4,4_13_1655,set04/video_0013,14046,14060,14110,50,1.6666666666666667,07:48.2,07:48.7,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs5,4_13_1655,set04/video_0013,14056,14070,14110,40,1.3333333333333333,07:48.5,07:49.0,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1655_obs6,4_13_1655,set04/video_0013,14066,14080,14110,30,1.0,07:48.9,07:49.3,07:50.3,0,0,0,0,0,0,0,0
set04/video_0013_4_13_1657_obs0,4_13_1657,set04/video_0013,17673,17687,17777,90,3.0,09:49.1,09:49.6,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs1,4_13_1657,set04/video_0013,17683,17697,17777,80,2.6666666666666665,09:49.4,09:49.9,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs2,4_13_1657,set04/video_0013,17693,17707,17777,70,2.333333333333333,09:49.8,09:50.2,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs3,4_13_1657,set04/video_0013,17703,17717,17777,60,2.0,09:50.1,09:50.6,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs4,4_13_1657,set04/video_0013,17713,17727,17777,50,1.6666666666666667,09:50.4,09:50.9,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs5,4_13_1657,set04/video_0013,17723,17737,17777,40,1.3333333333333333,09:50.8,09:51.2,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1657_obs6,4_13_1657,set04/video_0013,17733,17747,17777,30,1.0,09:51.1,09:51.6,09:52.6,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs0,4_13_1656,set04/video_0013,17667,17681,17771,90,3.0,09:48.9,09:49.4,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs1,4_13_1656,set04/video_0013,17677,17691,17771,80,2.6666666666666665,09:49.2,09:49.7,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs2,4_13_1656,set04/video_0013,17687,17701,17771,70,2.333333333333333,09:49.6,09:50.0,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs3,4_13_1656,set04/video_0013,17697,17711,17771,60,2.0,09:49.9,09:50.4,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs4,4_13_1656,set04/video_0013,17707,17721,17771,50,1.6666666666666667,09:50.2,09:50.7,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs5,4_13_1656,set04/video_0013,17717,17731,17771,40,1.3333333333333333,09:50.6,09:51.0,09:52.4,0,0,1,1,0,0,0,0
set04/video_0013_4_13_1656_obs6,4_13_1656,set04/video_0013,17727,17741,17771,30,1.0,09:50.9,09:51.4,09:52.4,0,0,1,1,0,0,0,0
set04/video_0014_4_14_1658_obs0,4_14_1658,set04/video_0014,3137,3151,3241,90,3.0,01:44.6,01:45.0,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs1,4_14_1658,set04/video_0014,3147,3161,3241,80,2.6666666666666665,01:44.9,01:45.4,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs2,4_14_1658,set04/video_0014,3157,3171,3241,70,2.333333333333333,01:45.2,01:45.7,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs3,4_14_1658,set04/video_0014,3167,3181,3241,60,2.0,01:45.6,01:46.0,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs4,4_14_1658,set04/video_0014,3177,3191,3241,50,1.6666666666666667,01:45.9,01:46.4,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs5,4_14_1658,set04/video_0014,3187,3201,3241,40,1.3333333333333333,01:46.2,01:46.7,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1658_obs6,4_14_1658,set04/video_0014,3197,3211,3241,30,1.0,01:46.6,01:47.0,01:48.0,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs0,4_14_1659,set04/video_0014,3561,3575,3665,90,3.0,01:58.7,01:59.2,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs1,4_14_1659,set04/video_0014,3571,3585,3665,80,2.6666666666666665,01:59.0,01:59.5,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs2,4_14_1659,set04/video_0014,3581,3595,3665,70,2.333333333333333,01:59.4,01:59.8,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs3,4_14_1659,set04/video_0014,3591,3605,3665,60,2.0,01:59.7,02:00.2,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs4,4_14_1659,set04/video_0014,3601,3615,3665,50,1.6666666666666667,02:00.0,02:00.5,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs5,4_14_1659,set04/video_0014,3611,3625,3665,40,1.3333333333333333,02:00.4,02:00.8,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1659_obs6,4_14_1659,set04/video_0014,3621,3635,3665,30,1.0,02:00.7,02:01.2,02:02.2,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1664_obs0,4_14_1664,set04/video_0014,12096,12110,12200,90,3.0,06:43.2,06:43.7,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs1,4_14_1664,set04/video_0014,12106,12120,12200,80,2.6666666666666665,06:43.5,06:44.0,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs2,4_14_1664,set04/video_0014,12116,12130,12200,70,2.333333333333333,06:43.9,06:44.3,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs3,4_14_1664,set04/video_0014,12126,12140,12200,60,2.0,06:44.2,06:44.7,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs4,4_14_1664,set04/video_0014,12136,12150,12200,50,1.6666666666666667,06:44.5,06:45.0,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs5,4_14_1664,set04/video_0014,12146,12160,12200,40,1.3333333333333333,06:44.9,06:45.3,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1664_obs6,4_14_1664,set04/video_0014,12156,12170,12200,30,1.0,06:45.2,06:45.7,06:46.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1667_obs0,4_14_1667,set04/video_0014,16543,16557,16647,90,3.0,09:11.4,09:11.9,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs1,4_14_1667,set04/video_0014,16553,16567,16647,80,2.6666666666666665,09:11.8,09:12.2,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs2,4_14_1667,set04/video_0014,16563,16577,16647,70,2.333333333333333,09:12.1,09:12.6,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs3,4_14_1667,set04/video_0014,16573,16587,16647,60,2.0,09:12.4,09:12.9,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs4,4_14_1667,set04/video_0014,16583,16597,16647,50,1.6666666666666667,09:12.8,09:13.2,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs5,4_14_1667,set04/video_0014,16593,16607,16647,40,1.3333333333333333,09:13.1,09:13.6,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1667_obs6,4_14_1667,set04/video_0014,16603,16617,16647,30,1.0,09:13.4,09:13.9,09:14.9,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1668_obs0,4_14_1668,set04/video_0014,16568,16582,16645,63,2.1,09:12.3,09:12.7,09:14.8,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1668_obs1,4_14_1668,set04/video_0014,16578,16592,16645,53,1.7666666666666666,09:12.6,09:13.1,09:14.8,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1668_obs2,4_14_1668,set04/video_0014,16588,16602,16645,43,1.4333333333333331,09:12.9,09:13.4,09:14.8,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1668_obs3,4_14_1668,set04/video_0014,16598,16612,16645,33,1.1,09:13.3,09:13.7,09:14.8,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs0,4_14_1669,set04/video_0014,16547,16561,16651,90,3.0,09:11.6,09:12.0,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs1,4_14_1669,set04/video_0014,16557,16571,16651,80,2.6666666666666665,09:11.9,09:12.4,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs2,4_14_1669,set04/video_0014,16567,16581,16651,70,2.333333333333333,09:12.2,09:12.7,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs3,4_14_1669,set04/video_0014,16577,16591,16651,60,2.0,09:12.6,09:13.0,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs4,4_14_1669,set04/video_0014,16587,16601,16651,50,1.6666666666666667,09:12.9,09:13.4,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs5,4_14_1669,set04/video_0014,16597,16611,16651,40,1.3333333333333333,09:13.2,09:13.7,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1669_obs6,4_14_1669,set04/video_0014,16607,16621,16651,30,1.0,09:13.6,09:14.0,09:15.0,0,0,0,0,0,0,3,3
set04/video_0014_4_14_1660_obs0,4_14_1660,set04/video_0014,3990,4004,4094,90,3.0,02:13.0,02:13.5,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs1,4_14_1660,set04/video_0014,4000,4014,4094,80,2.6666666666666665,02:13.3,02:13.8,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs2,4_14_1660,set04/video_0014,4010,4024,4094,70,2.333333333333333,02:13.7,02:14.1,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs3,4_14_1660,set04/video_0014,4020,4034,4094,60,2.0,02:14.0,02:14.5,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs4,4_14_1660,set04/video_0014,4030,4044,4094,50,1.6666666666666667,02:14.3,02:14.8,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs5,4_14_1660,set04/video_0014,4040,4054,4094,40,1.3333333333333333,02:14.7,02:15.1,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1660_obs6,4_14_1660,set04/video_0014,4050,4064,4094,30,1.0,02:15.0,02:15.5,02:16.5,0,0,1,1,0,0,3,0
set04/video_0014_4_14_1661_obs0,4_14_1661,set04/video_0014,8288,8302,8392,90,3.0,04:36.3,04:36.7,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs1,4_14_1661,set04/video_0014,8298,8312,8392,80,2.6666666666666665,04:36.6,04:37.1,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs2,4_14_1661,set04/video_0014,8308,8322,8392,70,2.333333333333333,04:36.9,04:37.4,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs3,4_14_1661,set04/video_0014,8318,8332,8392,60,2.0,04:37.3,04:37.7,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs4,4_14_1661,set04/video_0014,8328,8342,8392,50,1.6666666666666667,04:37.6,04:38.1,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs5,4_14_1661,set04/video_0014,8338,8352,8392,40,1.3333333333333333,04:37.9,04:38.4,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1661_obs6,4_14_1661,set04/video_0014,8348,8362,8392,30,1.0,04:38.3,04:38.7,04:39.7,0,0,0,0,0,0,4,3
set04/video_0014_4_14_1662_obs0,4_14_1662,set04/video_0014,8292,8306,8396,90,3.0,04:36.4,04:36.9,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs1,4_14_1662,set04/video_0014,8302,8316,8396,80,2.6666666666666665,04:36.7,04:37.2,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs2,4_14_1662,set04/video_0014,8312,8326,8396,70,2.333333333333333,04:37.1,04:37.5,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs3,4_14_1662,set04/video_0014,8322,8336,8396,60,2.0,04:37.4,04:37.9,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs4,4_14_1662,set04/video_0014,8332,8346,8396,50,1.6666666666666667,04:37.7,04:38.2,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs5,4_14_1662,set04/video_0014,8342,8356,8396,40,1.3333333333333333,04:38.1,04:38.5,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1662_obs6,4_14_1662,set04/video_0014,8352,8366,8396,30,1.0,04:38.4,04:38.9,04:39.9,0,0,0,0,1,1,4,3
set04/video_0014_4_14_1663_obs0,4_14_1663,set04/video_0014,8989,9003,9093,90,3.0,04:59.6,05:00.1,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs1,4_14_1663,set04/video_0014,8999,9013,9093,80,2.6666666666666665,04:60.0,05:00.4,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs2,4_14_1663,set04/video_0014,9009,9023,9093,70,2.333333333333333,05:00.3,05:00.8,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs3,4_14_1663,set04/video_0014,9019,9033,9093,60,2.0,05:00.6,05:01.1,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs4,4_14_1663,set04/video_0014,9029,9043,9093,50,1.6666666666666667,05:01.0,05:01.4,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs5,4_14_1663,set04/video_0014,9039,9053,9093,40,1.3333333333333333,05:01.3,05:01.8,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1663_obs6,4_14_1663,set04/video_0014,9049,9063,9093,30,1.0,05:01.6,05:02.1,05:03.1,0,0,0,0,1,1,0,0
set04/video_0014_4_14_1665_obs0,4_14_1665,set04/video_0014,12529,12543,12633,90,3.0,06:57.6,06:58.1,07:01.1,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1665_obs1,4_14_1665,set04/video_0014,12539,12553,12633,80,2.6666666666666665,06:58.0,06:58.4,07:01.1,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1665_obs2,4_14_1665,set04/video_0014,12549,12563,12633,70,2.333333333333333,06:58.3,06:58.8,07:01.1,0,0,0,0,0,0,0,0
set04/video_0014_4_14_1665_obs3,4_14_1665,set04/video_0014,12559,12573,12633,60,2.0,06:58.6,06:59.1,07:01.1,0,0,0,0,0,0,0,0
